id	filename	md5	size	state
6ae8c758-e50b-4cdf-a03f-463799b13e41	07700664-78ed-43ca-8aaa-5dd62a0f3fc7.rna_seq.augmented_star_gene_counts.tsv	238d8ad2d5dc0ea9c41bb989f7661f10	4210235	validated
6bd47ee1-7669-4b72-aab4-9cc2f1760bfa	ad299d05-3a37-4931-a0b5-1bd27b8ca727.rna_seq.augmented_star_gene_counts.tsv	ee72b9c1f05a16125b3cb4658b4ccc2a	4215223	validated
6c65d73c-e711-4a93-8579-bbf7b3b8707b	489c7b06-f0a3-4930-9d3a-f8f91581d434.rna_seq.augmented_star_gene_counts.tsv	f897d3128e53b1217e34932424fdb8ae	4243534	validated
7149f335-f725-472b-a456-884e3af42d2d	41fc0ad0-9f70-4549-802d-268002784354.rna_seq.augmented_star_gene_counts.tsv	9a1b0984b72b9993ab37018d3b6ebe23	4221490	validated
76524553-8a25-46c7-a498-d8955d939622	bf19d3f6-341b-471f-b50c-e34815203021.rna_seq.augmented_star_gene_counts.tsv	2648a26917614b2637c7ad8b53a2667d	4226586	validated
7c4b4da8-1087-40a4-a2c9-3b9c6ee0f0b0	a9cced7f-56bf-4399-8620-d41948a7e297.rna_seq.augmented_star_gene_counts.tsv	32310de74c73020f91a7668cc77cc6dc	4223204	validated
8234ffd3-64e7-471d-924e-4e39929065fe	be22a0ed-4e41-44fd-8840-4f0a75147dde.rna_seq.augmented_star_gene_counts.tsv	72f97bd0e7302686edd82a6753d2aa28	4239663	validated
82cab204-702e-4349-8da1-6e30d670c135	7a6f0c1f-5ba4-4d6a-af41-e761b7a6f7e8.rna_seq.augmented_star_gene_counts.tsv	83c645b1d7a6fc7d11503d23272598b6	4220899	validated
89d898f6-2f1f-4a94-9d96-b1bdb0f4dacc	5e18d5aa-c958-4c82-9b9d-5256c0e3054e.rna_seq.augmented_star_gene_counts.tsv	031f0484d19934f5e843e6d875b5d58b	4204148	validated
8d75d7d3-ac07-4ec3-ab71-f23bcee73973	fcbaedec-5348-425e-9adc-81e916d754df.rna_seq.augmented_star_gene_counts.tsv	d21297555332c342460aa324c9a3db8a	4227825	validated
97e843bf-5372-4198-9e72-704080a84e6e	3772daa7-cc09-4cf7-ac9f-b0f656996255.rna_seq.augmented_star_gene_counts.tsv	d178d581c575d2e5eb765330d9b0f8ae	4228312	validated
99cb8f77-5a95-4aeb-b395-cba6ff51bc9d	a5e81049-fdb2-4f7f-83d8-ce31ea62fa15.rna_seq.augmented_star_gene_counts.tsv	893459ff74a53dbfb0a02d4e74ea309d	4215281	validated
9ff5f44f-c3c5-407a-84a8-d06dccca358f	31450431-bddc-4f45-a7b2-03d49191cad5.rna_seq.augmented_star_gene_counts.tsv	d44eb7b39d01a60f2abf5a09278e769f	4231998	validated
a217233e-2800-436a-bc1e-f3f9205aa088	7e56ef6c-7d58-4ef7-bb52-3569e51bd0bf.rna_seq.augmented_star_gene_counts.tsv	117759dfaf08c45ab1e13c897c9db3d2	4233117	validated
a7b324bb-eb4f-4f68-9a6a-a2929ed82cde	4a258a70-1636-464f-ae22-0c42cf092d5a.rna_seq.augmented_star_gene_counts.tsv	19d8e1fc7dd14833464e698937f14d4c	4225080	validated
b20b4d3f-ad07-4f36-9071-2b2c3a664ae2	aa646153-82f9-4b7a-a0c1-5c2207ca1e75.rna_seq.augmented_star_gene_counts.tsv	4dab627530e1e9801955958c54bbc4e6	4210816	validated
bf81e5d8-f6a5-4b9f-ae51-6cd0078f8cea	17ffce8f-f5e1-43bf-ac90-60c73cce4074.rna_seq.augmented_star_gene_counts.tsv	d408fe49e8339c193c186d4e0b5ee3e1	4213878	validated
d1a7262c-0aa0-44f1-b205-40a7c68b9bc7	dbea5204-c111-4a41-8f7a-2b3d7f364540.rna_seq.augmented_star_gene_counts.tsv	3d7c8608cdf6ef728abe88fa9f365f6e	4232978	validated
d3459f59-7e89-48e7-902f-847b860df793	ec98c990-5293-4216-a4d6-e2210281bf7a.rna_seq.augmented_star_gene_counts.tsv	a2e39dd96aa796cc0d57a49e633e49aa	4223310	validated
d351e389-09fd-4328-af19-4661aab8c832	48f8ea64-b205-4e62-aa9c-bf17f828553a.rna_seq.augmented_star_gene_counts.tsv	8f849dc107b697e080dcfd0d5c6fba8f	4237795	validated
d75ebb1b-12de-4b4a-a83c-d7d8fa322401	5cd6519b-a095-4c53-a9d3-56ed33e6403a.rna_seq.augmented_star_gene_counts.tsv	caa526fd5120f6bfcca9a0a452fde4d2	4218289	validated
dc0b662a-18ed-45c2-a821-65dc0bb3a968	3b52446d-e717-4755-be6b-fe7a9c7e1981.rna_seq.augmented_star_gene_counts.tsv	a21330e979a464a15d69bc21ef9e0257	4223853	validated
ef47cad5-3092-407c-9f22-cb4d7947bac3	2f5f7a1e-417b-4b68-8fe8-536ddf5aa998.rna_seq.augmented_star_gene_counts.tsv	69ca5625333a84a53ad18e6f685dc085	4231649	validated
efcb9810-9960-4913-91a5-aa70169ed0fa	9f8f27df-3f7b-46db-83a9-7afab84d83d1.rna_seq.augmented_star_gene_counts.tsv	035d20d531124caf36a72dc8e5dbd8b2	4232977	validated
f6ca5442-4033-472b-8107-3fe0e59ffe5b	48efc3a1-7695-4f2c-841f-5a94d65ca1a0.rna_seq.augmented_star_gene_counts.tsv	b7e415e1ff978163ce2da0776c2a9edb	4233131	validated
